AÑO;PERIODO;FECHA ENVIO;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;CODIGO CENTRO ATENCION;NOMBRE CENTRO ATENCION;N° DE CEM;N° CASOS ATENDIDOS-TOTAL;N° CASOS ATENDIDOS - HOMBRES - TOTAL;N° CASOS ATENDIDOS - MUJERES - TOTAL;N° CASOS ATENDIDOS - VIOLENCIA PSICOLOGICA;N° CASOS ATENDIDOS - VIOLENCIA FISICA;N° CASOS ATENDIDOS - VIOLENCIA SEXUAL;N° CASOS ATENDIDOS - VIOLENCIA ECONÓMICA O PATRIMONIAL;N° CASOS ATENDIDOS - 0_5 - TOTAL;N° CASOS ATENDIDOS - 0_5 - HOMBRES;N° CASOS ATENDIDOS - 0_5 - MUJERES;N° CASOS ATENDIDOS - 6_11 - TOTAL;N° CASOS ATENDIDOS - 6_11 - HOMBRES;N° CASOS ATENDIDOS - 6_11 - MUJERES;N° CASOS ATENDIDOS - 12_17 - TOTAL;N° CASOS ATENDIDOS - 12_17 - HOMBRES;N° CASOS ATENDIDOS - 12_17 - MUJERES;N° CASOS ATENDIDOS - 18_25 - TOTAL;N° CASOS ATENDIDOS - 18_25  - HOMBRES;N° CASOS ATENDIDOS - 18_25 - MUJERES;N° CASOS ATENDIDOS - 18_29 - TOTAL;N° CASOS ATENDIDOS - 18_29  - HOMBRES;N° CASOS ATENDIDOS - 18_29 - MUJERES;N° CASOS ATENDIDOS - 26_35 - TOTAL;N° CASOS ATENDIDOS - 26_35 - HOMBRES;N° CASOS ATENDIDOS - 26_35 - MUJERES;N° CASOS ATENDIDOS - 36_45 - TOTAL;N° CASOS ATENDIDOS - 36_45 - HOMBRES;N° CASOS ATENDIDOS - 36_45 - MUJERES;N° CASOS ATENDIDOS - 30_59 - TOTAL;N° CASOS ATENDIDOS - 30_59 - HOMBRES;N° CASOS ATENDIDOS - 30_59 - MUJERES;N° CASOS ATENDIDOS - 46_59 - TOTAL;N° CASOS ATENDIDOS - 46_59 - HOMBRES;N° CASOS ATENDIDOS - 46_59 - MUJERES;N° CASOS ATENDIDOS - 60_MÁS - TOTAL;N° CASOS ATENDIDOS - 60_MÁS - HOMBRES;N° CASOS ATENDIDOS - 60_MÁS - MUJERES;N° DE ACTIVIDADES - TOTAL
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;140115;LAMBAYEQUE;CHICLAYO;SAÑA;COM072;CEM COMISARÍA ZAÑA;1;364;49;315;196;145;23;0;5;3;2;41;18;23;49;12;37;;;;88;2;86;;;;;;;163;8;155;;;;18;6;12;9989
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;120401;JUNÍN;JAUJA;JAUJA;COM073;CEM COMISARÍA JAUJA;1;521;65;456;205;274;42;0;21;9;12;46;25;21;64;18;46;;;;146;3;143;;;;;;;218;4;214;;;;26;6;20;13193
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210201;PUNO;AZANGARO;AZANGARO;COM074;CEM COMISARÍA AZANGARO;1;634;50;584;222;383;25;4;3;0;3;17;8;9;52;13;39;;;;180;5;175;;;;;;;340;18;322;;;;42;6;36;19444
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;190113;PASCO;PASCO;YANACANCHA;COM075;CEM COMISARÍA DE FAMILIA YANACANCHA;1;402;28;374;159;214;29;0;6;4;2;19;7;12;29;6;23;;;;169;5;164;;;;;;;174;5;169;;;;5;1;4;14256
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;190109;PASCO;PASCO;SIMON BOLIVAR;COM076;CEM COMISARÍA LA ESPERANZA;1;242;52;190;108;108;19;7;35;20;15;33;17;16;28;8;20;;;;66;3;63;;;;;;;75;3;72;;;;5;1;4;5719
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;COM077;CEM COMISARÍA LAMBAYEQUE;1;850;83;767;414;396;39;1;10;6;4;64;29;35;73;23;50;;;;308;8;300;;;;;;;370;11;359;;;;25;6;19;25519
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150104;LIMA;LIMA;BARRANCO;COM078;CEM COMISARÍA BARRANCO;1;566;133;433;323;190;53;0;51;27;24;94;49;45;77;23;54;;;;98;8;90;;;;;;;183;18;165;;;;63;8;55;11054
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;30101;APURÍMAC;ABANCAY;ABANCAY;COM079;CEM COMISARÍA BELLAVISTA;1;629;78;551;259;355;15;0;22;16;6;53;21;32;38;9;29;;;;199;9;190;;;;;;;294;14;280;;;;23;9;14;27293
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;30104;APURÍMAC;ABANCAY;CURAHUASI;COM080;CEM COMISARÍA CURAHUASI;1;460;59;401;182;260;18;0;20;8;12;30;15;15;44;11;33;;;;106;5;101;;;;;;;240;13;227;;;;20;7;13;14634
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;COM081;CEM COMISARÍA FLORENCIA DE MORA;1;586;98;488;190;333;59;4;35;13;22;89;35;54;83;16;67;;;;149;3;146;;;;;;;200;14;186;;;;30;17;13;17238
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150116;LIMA;LIMA;LINCE;COM082;CEM COMISARÍA LINCE;1;591;106;485;284;234;70;3;32;20;12;82;38;44;56;17;39;;;;123;2;121;;;;;;;248;20;228;;;;50;9;41;14496
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150513;LIMA;CAÑETE;SAN ANTONIO;COM083;CEM COMISARÍA SAN ANTONIO - CAÑETE;1;801;153;648;433;308;56;4;42;24;18;107;56;51;84;24;60;;;;220;11;209;;;;;;;310;24;286;;;;38;14;24;12899
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110507;ICA;PISCO;SAN CLEMENTE;COM084;CEM COMISARÍA SAN MIGUEL - PISCO;1;598;76;522;290;246;58;4;28;11;17;71;28;43;85;22;63;;;;170;5;165;;;;;;;223;5;218;;;;21;5;16;9210
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150501;LIMA;CAÑETE;SAN VICENTE DE CAÑETE;COM085;CEM COMISARÍA SAN VICENTE DE CAÑETE;1;609;57;552;174;348;84;3;14;9;5;49;21;28;69;8;61;;;;213;4;209;;;;;;;243;11;232;;;;21;4;17;11116
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100904;HUÁNUCO;PUERTO INCA;TOURNAVISTA;COM086;CEM COMISARÍA TOURNAVISTA;1;136;23;113;64;41;26;5;10;6;4;27;9;18;33;5;28;;;;33;1;32;;;;;;;27;1;26;;;;6;1;5;1451
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;80104;CUSCO;CUSCO;SAN JERONIMO;COM087;CEM COMISARÍA SAN JERONIMO;1;848;70;778;352;456;35;5;36;14;22;52;20;32;85;15;70;;;;283;5;278;;;;;;;360;7;353;;;;32;9;23;19501
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100604;HUÁNUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;COM088;CEM COMISARÍA AUCAYACU;1;453;40;413;164;187;101;1;16;4;12;53;15;38;106;8;98;;;;130;4;126;;;;;;;138;4;134;;;;10;5;5;6272
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200101;PIURA;PIURA;PIURA;COM089;CEM COMISARÍA DE FAMILIA PIURA;1;1518;157;1361;1006;487;25;0;34;18;16;140;43;97;137;37;100;;;;453;12;441;;;;;;;693;29;664;;;;61;18;43;17981
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;40108;AREQUIPA;AREQUIPA;LA JOYA;COM090;CEM COMISARÍA EL TRIUNFO;1;856;110;746;497;274;79;6;28;13;15;93;41;52;96;17;79;;;;219;4;215;;;;;;;378;21;357;;;;42;14;28;19664
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220601;SAN MARTÍN;MARISCAL CACERES;JUANJUI;COM091;CEM COMISARÍA JUANJUI;1;429;45;384;176;209;44;0;9;3;6;27;9;18;59;8;51;;;;125;6;119;;;;;;;180;10;170;;;;29;9;20;5443
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150134;LIMA;LIMA;SAN LUIS;COM092;CEM COMISARÍA SAN LUIS;1;455;99;356;189;222;42;2;32;11;21;56;26;30;55;15;40;;;;100;11;89;;;;;;;167;21;146;;;;45;15;30;5124
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;COM093;CEM COMISARÍA YURIMAGUAS;1;616;78;538;241;259;116;0;22;11;11;66;24;42;109;20;89;;;;154;4;150;;;;;;;250;15;235;;;;15;4;11;11380
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150101;LIMA;LIMA;LIMA;COM094;CEM COMISARÍA LIMA;1;542;80;462;213;204;124;1;29;13;16;77;29;48;79;16;63;;;;136;4;132;;;;;;;197;12;185;;;;24;6;18;5810
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;10201;AMAZONAS;BAGUA;BAGUA;COM095;CEM COMISARÍA BAGUA;1;304;33;271;121;140;43;0;9;5;4;23;6;17;44;4;40;;;;107;4;103;;;;;;;105;7;98;;;;16;7;9;9136
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;170201;MADRE DE DIOS;MANU;MANU;COM096;CEM COMISARÍA SALVACION;1;120;37;83;46;41;18;15;8;7;1;28;15;13;12;4;8;;;;17;1;16;;;;;;;49;5;44;;;;6;5;1;1935
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210402;PUNO;CHUCUITO;DESAGUADERO;COM097;CEM COMISARÍA DESAGUADERO;1;379;54;325;122;220;34;3;12;7;5;22;9;13;31;12;19;;;;91;0;91;;;;;;;189;15;174;;;;34;11;23;12255
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;80105;CUSCO;CUSCO;SAN SEBASTIAN;COM098;CEM COMISARÍA SAN SEBASTIAN;1;1345;273;1072;659;625;60;1;178;85;93;171;78;93;150;43;107;;;;330;21;309;;;;;;;460;30;430;;;;56;16;40;32658
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200601;PIURA;SULLANA;SULLANA;COM099;CEM COMISARÍA EL OBRERO;1;785;54;731;333;419;33;0;6;2;4;31;17;14;64;11;53;;;;277;6;271;;;;;;;371;8;363;;;;36;10;26;22473
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150811;LIMA;HUAURA;SAYAN;COM100;CEM COMISARÍA SAYAN;1;345;54;291;155;155;34;1;27;12;15;35;13;22;62;14;48;;;;102;2;100;;;;;;;111;10;101;;;;8;3;5;11844
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;COM101;CEM COMISARÍA SANTA ELIZABETH;1;726;74;652;338;310;77;1;34;17;17;65;25;40;79;12;67;;;;196;1;195;;;;;;;305;5;300;;;;47;14;33;7786
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150117;LIMA;LIMA;LOS OLIVOS;COM102;CEM COMISARÍA SOL DE ORO;1;1504;205;1299;787;602;109;6;41;20;21;131;71;60;139;25;114;;;;417;21;396;;;;;;;653;38;615;;;;123;30;93;16707
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130106;LA LIBERTAD;TRUJILLO;LAREDO;COM103;CEM COMISARÍA LAREDO;1;349;40;309;156;149;44;0;15;4;11;44;15;29;43;9;34;;;;111;3;108;;;;;;;126;7;119;;;;10;2;8;9528
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;21801;ÁNCASH;SANTA;CHIMBOTE;COM104;CEM COMISARÍA ALTO PERU;1;488;77;411;200;253;34;1;8;4;4;42;10;32;41;9;32;;;;136;6;130;;;;;;;231;35;196;;;;30;13;17;12589
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110204;ICA;CHINCHA;CHINCHA BAJA;COM105;CEM COMISARÍA CHINCHA BAJA;1;231;32;199;113;99;19;0;7;5;2;22;9;13;36;9;27;;;;64;1;63;;;;;;;96;6;90;;;;6;2;4;4737
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;COM106;CEM COMISARÍA CAJA DE AGUA;1;784;155;629;338;333;105;8;65;32;33;129;61;68;111;33;78;;;;152;7;145;;;;;;;267;8;259;;;;60;14;46;12836
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150103;LIMA;LIMA;ATE;COM107;CEM COMISARÍA HUAYCAN;1;870;92;778;393;383;92;2;20;5;15;72;23;49;106;20;86;;;;230;9;221;;;;;;;398;24;374;;;;44;11;33;13497
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150119;LIMA;LIMA;LURIN;COM108;CEM COMISARÍA VILLA ALEJANDRO;1;433;83;350;193;179;52;9;20;6;14;69;36;33;52;19;33;;;;99;5;94;;;;;;;175;14;161;;;;18;3;15;4518
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;COM109;CEM COMISARÍA DE FAMILIA CHICLAYO;1;652;89;563;371;218;60;3;33;20;13;58;26;32;81;14;67;;;;159;4;155;;;;;;;294;16;278;;;;27;9;18;20342
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150102;LIMA;LIMA;ANCON;COM110;CEM COMISARÍA ANCON;1;361;49;312;147;182;26;6;16;12;4;29;13;16;42;10;32;;;;105;1;104;;;;;;;154;8;146;;;;15;5;10;5530
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;80106;CUSCO;CUSCO;SANTIAGO;COM111;CEM COMISARÍA DE FAMILIA SANTIAGO;1;669;116;553;317;324;20;8;38;19;19;77;40;37;73;23;50;;;;158;9;149;;;;;;;284;16;268;;;;39;9;30;12800
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;211301;PUNO;YUNGUYO;YUNGUYO;COM112;CEM COMISARÍA YUNGUYO;1;253;24;229;74;150;29;0;9;5;4;19;7;12;28;2;26;;;;70;1;69;;;;;;;109;4;105;;;;18;5;13;7961
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;COM113;CEM COMISARÍA PAMPLONA II;1;290;33;257;127;135;28;0;8;2;6;34;15;19;28;4;24;;;;79;1;78;;;;;;;130;10;120;;;;11;1;10;4144
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;70101;CALLAO;CALLAO;CALLAO;COM114;CEM COMISARÍA RAMON CASTILLA;1;167;30;137;66;76;22;3;6;5;1;18;10;8;25;7;18;;;;33;0;33;;;;;;;62;2;60;;;;23;6;17;2161
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200201;PIURA;AYABACA;AYABACA;COM115;CEM COMISARÍA SECTORIAL AYABACA;1;190;30;160;51;116;22;1;9;3;6;24;12;12;38;12;26;;;;47;2;45;;;;;;;55;1;54;;;;17;0;17;2043
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;30109;APURIMAC;ABANCAY;TAMBURCO;COM116;CEM COMISARÍA TAMBURCO;1;225;41;184;94;123;7;1;11;10;1;7;4;3;13;1;12;;;;70;4;66;;;;;;;110;16;94;;;;14;6;8;3974
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150101;LIMA;LIMA;LIMA;COM117;CEM COMISARÍA PALOMINO;1;204;36;168;92;86;26;0;17;8;9;16;4;12;20;4;16;;;;48;2;46;;;;;;;85;13;72;;;;18;5;13;2765
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150114;LIMA;LIMA;LA MOLINA;COM118;CEM COMISARÍA LAS PRADERAS;1;239;51;188;128;80;20;11;10;6;4;47;20;27;18;5;13;;;;40;3;37;;;;;;;102;8;94;;;;22;9;13;3516
2019;ENE - DIC;14/01/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;21809;ANCASH;SANTA;NUEVO CHIMBOTE;COM119;CEM COMISARÍA VILLA MARIA;1;255;41;214;116;120;18;1;11;4;7;32;16;16;16;5;11;;;;68;4;64;;;;;;;110;3;107;;;;18;9;9;8167
